Capabilities,Domain,Skill,Tactic,Technique,SUB-Technique,Windows,Linux,Cloud,MAC OS,Beginner,Intermediate,Expert,Ninja,Reference,
Predict,Security Assesment,ICS Penetration Testing,Execution,Hooking T-0874,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0874,
Predict,Security Assesment,ICS Penetration Testing,Execution,Modify Controller Tasking T-0821,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0821,
Predict,Security Assesment,ICS Penetration Testing,Impact,Damage to Property T-0879,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0879,
Predict,Security Assesment,ICS Penetration Testing,Impact,Denial of Control T-0813,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0813,
Predict,Security Assesment,ICS Penetration Testing,Impact,Loss of Availabillity T-0826,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0826,
Predict,Security Assesment,ICS Penetration Testing,Impact,Loss of Protection T-0837,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0837,
Predict,Security Assesment,ICS Penetration Testing,Impact,Manipulation of Control T-0831,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0831,
Predict,Security Assesment,ICS Penetration Testing,Impair Process Control,Brute Force IoT-0806,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0806,
Predict,Security Assesment,ICS Penetration Testing,Impair Process Control,Modify Parameter T-0836,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0836,
Predict,Security Assesment,ICS Penetration Testing,Impair Process Control,Module Firmware T-0839,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0839,
Predict,Security Assesment,ICS Penetration Testing,Impair Process Control,Spoof Reporting Message T-0856,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0856,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Active Firmware Update Mode T-0800,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0800,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Alarm Suspenssion T-0878,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0878,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Block Command Message T-0803,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0803,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Block Reporting Message T-0804,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0804,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Block Serial COM T-0805,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0805,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Data Destruction T-0809,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0809,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Denial of Service T-0814,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0814,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,"Device Restart, Shutdown T-0816",,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0816,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Manipulate IO Image T-0835,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0835,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Modify Alarm Settings T-0838,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0838,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Rootkit T-0851,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0851,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,Service Stop T-0881,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0881,
Predict,Security Assesment,ICS Penetration Testing,Inhibit Response Function,System Firmware T-0857,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0857,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Data Historian Compromise T-0810,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0810,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Drive by Compromise T-0817,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0817,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Engineering Wokstation Compromise T-0818,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0818,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Execute Remote Services T-0822,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0822,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Exploit Public-Facing Application T-0819,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0819,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Internet Accessible Device T-0883,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0883,
Predict,Security Assesment,ICS Penetration Testing,Initial Access,Replication Through Removal Media T-0847,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0847,
Predict,Security Assesment,ICS Penetration Testing,Lateral Movement,Default Credentials T-0812,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0812,
Predict,Security Assesment,ICS Penetration Testing,Lateral Movement,Valid Accounts T-0859,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0859,
Predict,Security Assesment,ICS Penetration Testing,Persistence,Modify Program T-0889,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0889,
Predict,Security Assesment,ICS Penetration Testing,Persistence,Module Firmware T-0839,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0839,
Predict,Security Assesment,ICS Penetration Testing,Persistence,System Firmware T-0857,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0857,
Predict,Security Assesment,ICS Penetration Testing,Persistence,Valid Accounts T-0859,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0859,
Predict,Security Assesment,ICS Penetration Testing,Privilege Escalation,Exploitation for Privilege Escalation T-0890,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0890,
Predict,Security Assesment,ICS Penetration Testing,Privilege Escalation,Hooking T-0874,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0874,
Predict,Security Assesment,Hardware Penetration Testing,,Bounds Check Bypass Store (BCBS),,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Directory Traversal,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Fallout,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Flip Feng Shui (FFS),,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Foreshadow,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Intel Lazy FP,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Meltdown RDCL,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,NDProxy buffer overflow,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,RAMBleed,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Rowhammer,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Rowhammer.js,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Screwed drivers,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Secure Boot hardware vulnerability,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,SpectreRSB,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Speculative Store Bypass (SBS),,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,SWAPGS attack,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,Thunderclap,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,Hardware Penetration Testing,,USBAnywhere,,,,,,,,,,https://resources.infosecinstitute.com/topic/32-hardware-and-firmware-vulnerabilities/,
Predict,Security Assesment,IoT Penetration testing,,"1. weak, Guessable, or Hardcoded Passwords",,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,2. Insecure Network Services,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,3. insecure Ecosystem Interfaces,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,4. Lack of Secure Update Mechanism,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,5. Use of Insecure or Outdated Components,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,6. Insufficient Privacy Protection,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,7. Insecure Data Transfer and Storage,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,8. Lack of Device  Management,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,9. Insecure Default Settings,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,IoT Penetration testing,,10. Lack of Physical Hardening,,,,,,,,,,https://wiki.owasp.org/index.php/OWASP_Internet_of_Things_Project,
Predict,Security Assesment,Mobile Penetration Testing,,M1. improper Platefom Usage,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M2. Insecure Data Storage,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M3. Insecure Communication,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M4. Insecure Authentication,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M5. Insufficient Cryptography,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M6. Insecure Authorization,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M7. Client Code Quality,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M8. Code Tampering,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M9. Reverse Engineering,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Mobile Penetration Testing,,M10. Extraneous Functionality,,,,,,,,,,https://sectigostore.com/blog/owasp-mobile-top-10/,
Predict,Security Assesment,Network Penetration Testing,,5G Based Attacks,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,BotNet,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,computer Virus,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,Computer Worm,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,DoS & DDoS attacks,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,Malware,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,Man in the Middle,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,Phishing,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,Ransomware,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Network Penetration Testing,,SQL Injection Attacks,,,,,,,,,,https://cisomag.eccouncil.org/top-10-common-types-of-network-security-attacks-explained/,
Predict,Security Assesment,Web App Penetration Testing,,A01.2021-Broken Access Control,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A02.2021-Cryptographic Failures,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A03.2021-Injection,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A04.2021-Insecure Design,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A05.2021-Security Misconfiguration,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A06.2021-Vulnerable and Outdated Components,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A07.2021-Identification and Authentication Failures,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A08.2021-Software and Data Integrity Failures,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A09.2021-Security Logging and Monitoring Failures,,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Web App Penetration Testing,,A10.2021-Server-side Request Forgery (SSRF),,,,,,,,,,https://owasp.org/www-project-top-ten/,
Predict,Security Assesment,Wireless Penetration Testing,,brute force attack,,,,,,,,,,https://www.fortinet.com/resources/cyberglossary/brute-force-attack,
Predict,Security Assesment,Wireless Penetration Testing,,DoS attack,,,,,,,,,,https://cyberthreatportal.com/types-of-network-attacks-and-prevention/#IP_Spoofing,
Predict,Security Assesment,Wireless Penetration Testing,,Insider Threats,,,,,,,,,,https://www.imperva.com/learn/application-security/insider-threats/,
Predict,Security Assesment,Wireless Penetration Testing,,IP spoofing attacks,,,,,,,,,,https://cyberthreatportal.com/types-of-network-attacks-and-prevention/#IP_Spoofing,
Predict,Security Assesment,Wireless Penetration Testing,,MAC spoofing attacks,,,,,,,,,,https://www.ionos.com/digitalguide/server/know-how/what-is-mac-spoofing/,
Predict,Security Assesment,Wireless Penetration Testing,,Man in the Middle,,,,,,,,,,https://www.cynet.com/network-attacks/network-attacks-and-network-security-threats/,
Predict,Security Assesment,Wireless Penetration Testing,,Unauthorised access attacks default credintials,,,,,,,,,,https://www.welivesecurity.com/2021/07/22/popular-wi-fi-router-vulnerable-default-password-attack/,
